Element	Sample Constant	Sample Normal	Sample Normal x 10
RNU6-793P	17255064361390068e-21	0.29198703556611905	2.9198703556611907
RNU7-3P	17255064361390068e-21	0.40130376452689837	4.013037645268984
RNA5SP202	17255064361390068e-21	-0.9424641174927724	-9.424641174927723
RNU6-760P	17255064361390068e-21	-0.19197980735487172	-1.9197980735487172
SNORA18	17255064361390068e-21	-0.04374648440311241	-0.43746484403112407
RN7SL608P	17255064361390068e-21	0.46303726255326744	4.630372625532674
RNU6-645P	17255064361390068e-21	1.3294610338165362	13.294610338165363
RN7SL341P	17255064361390068e-21	0.2679767691379669	2.679767691379669
RN7SKP235	17255064361390068e-21	-1.6074939999290447	-16.074939999290446
RN7SL118P	17255064361390068e-21	1.427371527305242	14.27371527305242
RN7SL808P	17255064361390068e-21	0.4699409022684244	4.699409022684244
RN7SL45P	17255064361390068e-21	-1.6002193659797033	-16.002193659797033
RNU6-308P	17255064361390068e-21	-0.4923225076063582	-4.9232250760635825
RNY1P6	17255064361390068e-21	-0.6495298235492933	-6.495298235492934
RNU6-830P	17255064361390068e-21	-1.5113015572442974	-15.113015572442974
RNU2-54P	17255064361390068e-21	-0.9929900241264821	-9.929900241264821
snoU109	17255064361390068e-21	0.30418574655830416	3.0418574655830417
RNU6-724P	17255064361390068e-21	-0.7174840301173301	-7.174840301173301
RN7SL68P	17255064361390068e-21	-0.7927264170656555	-7.927264170656555
RNA5SP322	17255064361390068e-21	-0.6650142742686816	-6.650142742686817
RNU6-623P	17255064361390068e-21	-0.9925259931373431	-9.925259931373432
SNORA5C	17255064361390068e-21	0.4103877482828382	4.103877482828382
SNORA74C-1	17255064361390068e-21	0.2270817771097325	2.270817771097325
RN7SL835P	17255064361390068e-21	0.8289022099616501	8.289022099616501
RNU2-46P	17255064361390068e-21	-0.7535385651873815	-7.535385651873815
RNU6-1144P	17255064361390068e-21	-0.8971718476658134	-8.971718476658134
Clostridiales-1	17255064361390068e-21	-0.3881949770129606	-3.881949770129606
RN7SKP252	17255064361390068e-21	2.014348458795684	20.14348458795684
RN7SKP160	17255064361390068e-21	-0.3625960535755173	-3.6259605357551727
RNU6-1336P	17255064361390068e-21	0.05703851123840155	0.5703851123840155
RNU6-1048P	17255064361390068e-21	0.026633505985608926	0.26633505985608924
MIR3202-2	17255064361390068e-21	0.8240399332381323	8.240399332381322
MIR98	17255064361390068e-21	-1.0599155620038105	-10.599155620038106
SNORD115-14	17255064361390068e-21	-1.0464480160005307	-10.464480160005307
RNU6-894P	17255064361390068e-21	-1.6724470999570187	-16.724470999570187
RN7SL720P	17255064361390068e-21	-0.6661321423486359	-6.66132142348636
MIR599	17255064361390068e-21	-1.1612745757205842	-11.612745757205843
RNU6-608P	17255064361390068e-21	-0.37716318051178566	-3.7716318051178566
RN7SL217P	17255064361390068e-21	2.7530773486157236	27.530773486157237
RNA5SP210	17255064361390068e-21	0.5332650730692312	5.332650730692312
MIR4534	17255064361390068e-21	-1.4138565634956541	-14.138565634956542
MIR5004	17255064361390068e-21	-0.7906908395631361	-7.906908395631361
RN7SL231P	17255064361390068e-21	-0.41524031985277854	-4.152403198527786
MIR3655	17255064361390068e-21	1.13422943717426	11.3422943717426
U3	17255064361390068e-21	1.9519886238920343	19.519886238920343
RNU6-152P	17255064361390068e-21	-0.11750404855569924	-1.1750404855569925
MIR5089	17255064361390068e-21	-0.049708277871333716	-0.49708277871333717
MIR7109	17255064361390068e-21	1.1564797532742257	11.564797532742258
MIR4520-2	17255064361390068e-21	0.5999416420404682	5.999416420404682
RNU1-45P	17255064361390068e-21	-1.6458983881644969	-16.45898388164497
MIR5009	17255064361390068e-21	0.7945620502277849	7.945620502277849
SNORA67	17255064361390068e-21	0.9137530397351287	9.137530397351286
MIR4780	17255064361390068e-21	-0.3607317571205316	-3.607317571205316
uc_338	17255064361390068e-21	0.24759929853289156	2.4759929853289155
MIR662	17255064361390068e-21	0.5140278095169453	5.140278095169453
RNU6-268P	17255064361390068e-21	-0.9472672107274578	-9.472672107274578
MIR3916	17255064361390068e-21	-0.37136207575212254	-3.7136207575212254
SNORA43	17255064361390068e-21	1.0413616306915368	10.413616306915367
ACA64	17255064361390068e-21	-0.5769992098461098	-5.769992098461097
RN7SL240P	17255064361390068e-21	-1.0279980279208563	-10.279980279208562
RNU6-782P	17255064361390068e-21	-1.413795093399748	-14.13795093399748
RNU6ATAC36P	17255064361390068e-21	0.708489934019533	7.08489934019533
MIR7846	17255064361390068e-21	1.2954247832682297	12.954247832682297
RNY4P28	17255064361390068e-21	-0.5693542659888718	-5.693542659888719
Six3os1_2	17255064361390068e-21	-1.8660331624255844	-18.660331624255843
RNU6-647P	17255064361390068e-21	-0.9833068999002245	-9.833068999002245
RN7SL674P	17255064361390068e-21	1.5104641865507675	15.104641865507675
RNU6-1333P	17255064361390068e-21	1.0360652516851532	10.360652516851532
RNU6-1082P	17255064361390068e-21	-0.8331389346164891	-8.331389346164892
RN7SL372P	17255064361390068e-21	-0.38551764353778023	-3.8551764353778024
TSEN34	17255064361390068e-21	0.8181876134153973	8.181876134153972
5S_rRNA	17255064361390068e-21	0.8924609117026637	8.924609117026638
RNA5SP101	17255064361390068e-21	0.6709314213792866	6.709314213792866
RN7SL575P	17255064361390068e-21	0.7710581173182526	7.710581173182526
RN7SL668P	17255064361390068e-21	-0.8351709338641349	-8.35170933864135
RNY1P14	17255064361390068e-21	0.6517745657675534	6.517745657675534
RNU7-173P	17255064361390068e-21	1.5828496491740873	15.828496491740873
RN7SL846P	17255064361390068e-21	-0.9352690872726428	-9.352690872726427
RN7SL591P	17255064361390068e-21	-1.3479341292065188	-13.479341292065188
SNORA3	17255064361390068e-21	0.01001863262276831	0.1001863262276831
MIR18B	17255064361390068e-21	0.3932462226049608	3.9324622260496076
MIR4477B	17255064361390068e-21	0.4930712311993894	4.930712311993894
RNU6-1325P	17255064361390068e-21	0.6785394343223725	6.785394343223725
MIR4463	17255064361390068e-21	-0.06918058592596357	-0.6918058592596357
MIR6721	17255064361390068e-21	-0.02917287262205856	-0.2917287262205856
MIR4276	17255064361390068e-21	1.415732853626247	14.15732853626247
RNU6-1011P	17255064361390068e-21	1.8459877750674838	18.45987775067484
MIR4268	17255064361390068e-21	-0.6688998537109558	-6.688998537109558
SNORA84	17255064361390068e-21	0.2894647620078209	2.894647620078209
RN7SKP229	17255064361390068e-21	0.39412559475962944	3.9412559475962943
RNU6-298P	17255064361390068e-21	0.7359350502644461	7.35935050264446
MIR4528	17255064361390068e-21	-0.8601162126800517	-8.601162126800517
SNORD116-26	17255064361390068e-21	-1.8772934350017154	-18.772934350017152
RNU6-237P	17255064361390068e-21	-0.18518495651284544	-1.8518495651284543
MIR4517	17255064361390068e-21	-0.39685201085758964	-3.9685201085758965
MIR4662B	17255064361390068e-21	0.4061661105126889	4.061661105126889
RNU6-1051P	17255064361390068e-21	1.0525044764936602	10.525044764936602
MIR193B	17255064361390068e-21	1.2112086096845445	12.112086096845445
SNORA23	17255064361390068e-21	-0.8888152101057882	-8.888152101057882
MIR548U	17255064361390068e-21	0.6344666207818627	6.3446662078186264
RNA5SP230	17255064361390068e-21	-0.7317666056860053	-7.317666056860053
RNA5SP364	17255064361390068e-21	-1.0399378431742805	-10.399378431742806
RNU6-477P	17255064361390068e-21	-1.166052875115802	-11.660528751158019
MIR4692	17255064361390068e-21	-0.30298421191800684	-3.0298421191800684
MIR4271	17255064361390068e-21	-0.34316070543591654	-3.4316070543591652
RN7SL291P	17255064361390068e-21	-1.4202812006123613	-14.202812006123613
RNU6-299P	17255064361390068e-21	-0.013705594185188179	-0.1370559418518818
HOTAIRM1_4	17255064361390068e-21	-0.8508368559529389	-8.508368559529389
MIR527	17255064361390068e-21	-1.1390262459512832	-11.390262459512833
MIR4418	17255064361390068e-21	-1.0500948220549642	-10.500948220549642
MIR520F	17255064361390068e-21	-0.7194650284787919	-7.194650284787919
RNU2-56P	17255064361390068e-21	0.033627934824675555	0.33627934824675554
SNORD114-2	17255064361390068e-21	-1.0014167088144688	-10.014167088144688
MIR4748	17255064361390068e-21	0.7654418078570279	7.654418078570279
MIR4744	17255064361390068e-21	0.3164122779498521	3.164122779498521
RNU7-61P	17255064361390068e-21	0.6295203520729894	6.295203520729894
RNU6-1084P	17255064361390068e-21	-0.7034968260023516	-7.034968260023517
MIR92B	17255064361390068e-21	0.3465563604395567	3.465563604395567
MIR4467	17255064361390068e-21	0.3786451035617538	3.786451035617538
MIR3659	17255064361390068e-21	1.4371527184020916	14.371527184020916
SNORD41	17255064361390068e-21	0.7197817375462746	7.197817375462746
RNU6-761P	17255064361390068e-21	-1.2131051369254664	-12.131051369254664
SNORD3J	17255064361390068e-21	-0.843471189096486	-8.43471189096486
SMAD5-AS1_4	17255064361390068e-21	1.0010247159781758	10.010247159781757
RNU6-670P	17255064361390068e-21	0.36074739733798156	3.6074739733798156
RNU6-1306P	17255064361390068e-21	-0.5884568150069371	-5.884568150069372
RNU6-189P	17255064361390068e-21	-1.1390452394867137	-11.390452394867136
SCARNA15	17255064361390068e-21	-0.5152770893419982	-5.152770893419982
SNORD13P1	17255064361390068e-21	1.2145767639263687	12.145767639263687
RNU6-1184P	17255064361390068e-21	1.5590545661647766	15.590545661647766
RNA5SP306	17255064361390068e-21	-0.509417908240202	-5.094179082402021
RNA5SP238	17255064361390068e-21	-0.44269678711581195	-4.426967871158119
RNU6-988P	17255064361390068e-21	0.14646802152063892	1.4646802152063891
SNORD115-10	17255064361390068e-21	-0.9580605456747271	-9.580605456747271
RNU6-500P	17255064361390068e-21	-0.9648003845824028	-9.648003845824029
RNA5SP213	17255064361390068e-21	0.6724369951220945	6.724369951220945
RNU6-1068P	17255064361390068e-21	0.3966005339131322	3.966005339131322
RNU6-447P	17255064361390068e-21	-1.735296334167722	-17.35296334167722
RN7SL442P	17255064361390068e-21	1.8797277872446891	18.79727787244689
MIR892C	17255064361390068e-21	2.08150261936502	20.8150261936502
RN7SL727P	17255064361390068e-21	0.6521427795029143	6.521427795029143
RN7SKP272	17255064361390068e-21	1.230502078379969	12.305020783799689
MIR3689D2	17255064361390068e-21	-0.20882858611199054	-2.0882858611199056
RNU6-990P	17255064361390068e-21	-2.2376124676550013	-22.376124676550013
MIR4478	17255064361390068e-21	1.5153557923904204	15.153557923904204
SNORA5B	17255064361390068e-21	0.7279230348308445	7.279230348308445
RN7SL4P	17255064361390068e-21	-0.16111277989616618	-1.611127798961662
MIR3195	17255064361390068e-21	0.49907769277069536	4.990776927706953
MIR4795	17255064361390068e-21	0.40845510543429575	4.084551054342958
RNU6-705P	17255064361390068e-21	0.6524847086998026	6.524847086998026
RNU7-95P	17255064361390068e-21	1.2952110687747427	12.952110687747426
RNU6-230P	17255064361390068e-21	-1.5527728661594546	-15.527728661594546
RNY4P30	17255064361390068e-21	1.059061124163302	10.590611241633018
RNU6-1118P	17255064361390068e-21	-0.16553225604298757	-1.6553225604298758
MIR2110	17255064361390068e-21	0.5878862116322545	5.878862116322545
MIR3160-2	17255064361390068e-21	-0.8452989331908571	-8.452989331908572
RN7SL726P	17255064361390068e-21	0.04234102472049176	0.4234102472049176
CoTC_ribozyme	17255064361390068e-21	-1.5843542437416345	-15.843542437416344
RN7SKP164	17255064361390068e-21	0.10931523284493475	1.0931523284493474
RNU6-193P	17255064361390068e-21	-0.6539919231563455	-6.539919231563455
RNU7-79P	17255064361390068e-21	-0.13762403991073768	-1.3762403991073768
RNA5SP82	17255064361390068e-21	-0.9649216160603932	-9.649216160603931
RNA5SP88	17255064361390068e-21	0.04156802126791828	0.4156802126791828
RN7SL564P	17255064361390068e-21	-0.13567234037732376	-1.3567234037732376
RN7SL265P	17255064361390068e-21	-1.5120638122930987	-15.120638122930988
RNU6-175P	17255064361390068e-21	-0.9882938614596153	-9.882938614596153
RNU12	17255064361390068e-21	1.3195106829817456	13.195106829817455
RNA5SP516	17255064361390068e-21	0.8672097676502637	8.672097676502638
RNU6-847P	17255064361390068e-21	0.8929292582146641	8.92929258214664
pRNA	17255064361390068e-21	-1.0080630572054978	-10.080630572054979
MIR4771-2	17255064361390068e-21	1.6620799614190003	16.620799614190002
MIR8062	17255064361390068e-21	-0.026684003161732382	-0.26684003161732384
MIR6088	17255064361390068e-21	-0.6956967712245667	-6.9569677122456675
MIR6775	17255064361390068e-21	0.5865063275709661	5.865063275709661
MIR10A	17255064361390068e-21	0.3422450842655844	3.422450842655844
MIR3680-2	17255064361390068e-21	1.0842279957518912	10.842279957518912
RN7SL440P	17255064361390068e-21	-0.5808248152264295	-5.808248152264294
RNA5S5	17255064361390068e-21	1.820777820898957	18.20777820898957
RN7SKP62	17255064361390068e-21	-0.04118876034994404	-0.41188760349944037
MIR382	17255064361390068e-21	1.561035636596783	15.61035636596783
RNU1-83P	17255064361390068e-21	-1.9349916211690525	-19.349916211690527
RNY1P13	17255064361390068e-21	1.2303486911479953	12.303486911479952
MIR4753	17255064361390068e-21	-0.13905248088286198	-1.3905248088286197
MIR29C	17255064361390068e-21	0.04428723328781474	0.4428723328781474
RNU6-218P	17255064361390068e-21	-1.6826467654653532	-16.82646765465353
RNU7-66P	17255064361390068e-21	-0.6117838356403158	-6.117838356403158
RNU6-689P	17255064361390068e-21	0.7546445079257965	7.546445079257965
RNU7-148P	17255064361390068e-21	0.997318576919691	9.97318576919691
SNORD52	17255064361390068e-21	0.2470588529740922	2.470588529740922
RNU6-843P	17255064361390068e-21	-0.5928138756058847	-5.928138756058847
RNU7-164P	17255064361390068e-21	0.21663518535425316	2.1663518535425315
RN7SL766P	17255064361390068e-21	0.7136143996035225	7.136143996035225
RNA5S8	17255064361390068e-21	1.1112679500649127	11.112679500649127
RN7SL2	17255064361390068e-21	0.008245311677679163	0.08245311677679162
RNU6-396P	17255064361390068e-21	-0.12139963486916175	-1.2139963486916174
RNU6-1107P	17255064361390068e-21	2.1666056869697616	21.666056869697616
RNU6-106P	17255064361390068e-21	0.11851523882556837	1.1851523882556838
RN7SL127P	17255064361390068e-21	2.467380912838657	24.67380912838657
RN7SKP165	17255064361390068e-21	0.45133762472709793	4.51337624727098
RNU7-69P	17255064361390068e-21	1.3395847422456384	13.395847422456384
SNORD42B	17255064361390068e-21	-0.2834877321176996	-2.834877321176996
RNU6-342P	17255064361390068e-21	-0.09827428885994595	-0.9827428885994595
RNA5SP449	17255064361390068e-21	-0.46710596816570876	-4.671059681657088
RN7SL677P	17255064361390068e-21	-1.393244207041962	-13.932442070419619
RNA5SP273	17255064361390068e-21	1.2739015510919425	12.739015510919424
RN7SKP20	17255064361390068e-21	-0.21988667624805347	-2.1988667624805345
RNU6-1176P	17255064361390068e-21	-0.4709808065250437	-4.709808065250437
AP006285.3	17255064361390068e-21	0.39339936166068656	3.9339936166068656
RNU6-352P	17255064361390068e-21	0.23178927209296063	2.3178927209296063
RNA5SP361	17255064361390068e-21	0.5545837440408168	5.545837440408167
SNORA8	17255064361390068e-21	1.046440558873528	10.464405588735278
RNU6-723P	17255064361390068e-21	1.0894046161076063	10.894046161076062
RNU6-1018P	17255064361390068e-21	-0.3149830015484924	-3.149830015484924
RN7SL185P	17255064361390068e-21	-0.452747148691497	-4.52747148691497
RNA5S15	17255064361390068e-21	0.06709509726715665	0.6709509726715666
SNORD48	17255064361390068e-21	-0.5355979299570957	-5.355979299570956
RN7SKP288	17255064361390068e-21	0.9859707635608023	9.859707635608023
RNU6-769P	17255064361390068e-21	1.711279134341344	17.11279134341344
RN7SL305P	17255064361390068e-21	-0.020764410214204117	-0.20764410214204115
SNORA63	17255064361390068e-21	0.48852231897531895	4.885223189753189
RMRPP5	17255064361390068e-21	0.8169794727385491	8.16979472738549
RNA5SP125	17255064361390068e-21	0.8679315857568438	8.679315857568438
RNU6-319P	17255064361390068e-21	-1.372354573432843	-13.72354573432843
RNU6-1289P	17255064361390068e-21	2.225441681041942	22.25441681041942
ZNRD1-AS1_1	17255064361390068e-21	-0.6470234444217554	-6.470234444217554
RNU6-329P	17255064361390068e-21	0.2534076136546229	2.5340761365462288
RNU6-580P	17255064361390068e-21	0.8184470678169539	8.18447067816954
RNU6-466P	17255064361390068e-21	-1.1589285130120865	-11.589285130120865
RNU6-28P	17255064361390068e-21	0.4934695005106407	4.934695005106407
RNU6-969P	17255064361390068e-21	-1.5065801385367816	-15.065801385367816
RN7SL414P	17255064361390068e-21	-1.224369851371577	-12.24369851371577
RNU6ATAC29P	17255064361390068e-21	-0.4949937047963752	-4.949937047963752
RNA5SP294	17255064361390068e-21	0.483393858004734	4.83393858004734
RN7SL284P	17255064361390068e-21	-0.617339020254145	-6.17339020254145
RN7SL477P	17255064361390068e-21	-0.2503586355857402	-2.5035863558574016
RNA5SP251	17255064361390068e-21	1.7664520208728436	17.664520208728437
MIR2052	17255064361390068e-21	-0.2092455689205331	-2.0924556892053308
RNU6-616P	17255064361390068e-21	-1.1906871336521403	-11.906871336521403
MIR3135B	17255064361390068e-21	1.64191773350397	16.419177335039702
RN7SL521P	17255064361390068e-21	0.5296627043574593	5.296627043574594
MIR718	17255064361390068e-21	0.595663265425061	5.95663265425061
RNY3	17255064361390068e-21	0.23828965648333897	2.3828965648333895
MIR645	17255064361390068e-21	-0.1302474002972236	-1.302474002972236
MIR4673	17255064361390068e-21	-1.048554661926681	-10.48554661926681
MIR4785	17255064361390068e-21	1.1703806331970117	11.703806331970117
MIR1470	17255064361390068e-21	-0.5905167825803976	-5.905167825803977
RNA5SP404	17255064361390068e-21	0.6537064080547743	6.537064080547744
MIR6854	17255064361390068e-21	-0.24745083215020713	-2.4745083215020713
MIR4318	17255064361390068e-21	0.5435166125627215	5.435166125627216
RNU7-124P	17255064361390068e-21	-0.9055703483303998	-9.055703483303999
MIR4663	17255064361390068e-21	-1.6015113543648207	-16.01511354364821
MIR2909	17255064361390068e-21	-1.439259697975967	-14.39259697975967
MIR4679-2	17255064361390068e-21	0.6640098870382503	6.640098870382502
MIR320A	17255064361390068e-21	1.1749452043877633	11.749452043877632
MIR3925	17255064361390068e-21	-0.8039810933931669	-8.039810933931669
RN7SL271P	17255064361390068e-21	0.2278913083064914	2.2789130830649142
RNU6-687P	17255064361390068e-21	1.5863222712549183	15.863222712549183
AP000351.3	17255064361390068e-21	-1.0819604483652405	-10.819604483652405
RNU6-340P	17255064361390068e-21	-0.23477472767794877	-2.347747276779488
MIR5197	17255064361390068e-21	-0.3781454774611511	-3.781454774611511
MIR579	17255064361390068e-21	0.10626989484918671	1.0626989484918672
VTRNA2-2P	17255064361390068e-21	1.9252141244059755	19.252141244059754
RPPH1	17255064361390068e-21	-1.043900926899292	-10.43900926899292
MIRLET7A3	17255064361390068e-21	1.499115606197974	14.99115606197974
SNORA15	17255064361390068e-21	-0.2949523754498899	-2.949523754498899
RN7SL703P	17255064361390068e-21	-0.1897302637930232	-1.897302637930232
MIR4327	17255064361390068e-21	0.05854644827957041	0.5854644827957041
RN7SL323P	17255064361390068e-21	0.691313517437687	6.91313517437687
U7	17255064361390068e-21	0.20286676927502478	2.028667692750248
MIR1825	17255064361390068e-21	-0.7488154739311195	-7.488154739311195
RN7SL246P	17255064361390068e-21	0.4794047515769819	4.794047515769819
MIR4433A	17255064361390068e-21	-3.352710719484598	-33.52710719484598
MIR365B	17255064361390068e-21	1.9707990033342226	19.707990033342227
RNU1-64P	17255064361390068e-21	1.287752822247643	12.877528222476432
MIR6864	17255064361390068e-21	-1.0202314319899735	-10.202314319899735
MIR3677	17255064361390068e-21	-1.08282576019821	-10.8282576019821
RNU6-956P	17255064361390068e-21	-0.3810884785157163	-3.810884785157163
MIR345	17255064361390068e-21	0.3887099228640276	3.887099228640276
RN7SKP68	17255064361390068e-21	-1.388578004030257	-13.88578004030257
MIR4706	17255064361390068e-21	1.926188937302889	19.26188937302889
RNU6-92P	17255064361390068e-21	0.68504294341479	6.8504294341479
HOTAIRM1_1	17255064361390068e-21	-1.3089459399910164	-13.089459399910163
MIR7152	17255064361390068e-21	0.03336236521809016	0.3336236521809016
RNU6-1155P	17255064361390068e-21	-0.5443375312952916	-5.4433753129529165
RN7SL554P	17255064361390068e-21	0.5632566123887266	5.6325661238872655
RNU6-259P	17255064361390068e-21	-0.3119661098231909	-3.119661098231909
MIR4794	17255064361390068e-21	0.6895794128742807	6.895794128742807
RNU6-918P	17255064361390068e-21	-1.3185771855312927	-13.185771855312927
RN7SL484P	17255064361390068e-21	-2.40938908999669	-24.0938908999669
RN7SL198P	17255064361390068e-21	-0.8015930415803858	-8.015930415803858
SMCR2_2	17255064361390068e-21	-0.05889346535134543	-0.5889346535134543
AL353662.3	17255064361390068e-21	1.4046516907837174	14.046516907837175
RNA5SP41	17255064361390068e-21	0.07555261964838175	0.7555261964838176
SNORD117	17255064361390068e-21	-1.2586038037132172	-12.586038037132173
MIR30C2	17255064361390068e-21	0.8819154144951219	8.819154144951218
MIR6780B	17255064361390068e-21	0.3572317886210047	3.5723178862100466
RN7SKP6	17255064361390068e-21	-1.8595114671313286	-18.595114671313286
MIR3660	17255064361390068e-21	-0.9888303739653506	-9.888303739653505
RNU1-8P	17255064361390068e-21	-1.1547779157829674	-11.547779157829673
MIR4442	17255064361390068e-21	-1.4785794290790806	-14.785794290790806
MIR581	17255064361390068e-21	-0.2935735302767595	-2.9357353027675948
MIR4791	17255064361390068e-21	-2.060856514873615	-20.60856514873615
ST7-OT4_2	17255064361390068e-21	1.4422485880198126	14.422485880198126
RN7SKP273	17255064361390068e-21	0.27590741403871144	2.7590741403871144
MIR7704	17255064361390068e-21	1.7084236592226405	17.084236592226404
MIR6782	17255064361390068e-21	-1.0549429949558842	-10.549429949558842
RNU6-214P	17255064361390068e-21	-0.4407121945881909	-4.407121945881909
MIR6758	17255064361390068e-21	2.0907339867723103	20.907339867723103
MIR3119-2	17255064361390068e-21	0.1892164029532739	1.892164029532739
MIR4259	17255064361390068e-21	0.1228337471532591	1.228337471532591
RNU7-10P	17255064361390068e-21	0.6352171694896942	6.352171694896942
MIR5698	17255064361390068e-21	0.04645604710060142	0.4645604710060142
DAOA-AS1_1	17255064361390068e-21	0.4656965940740741	4.656965940740741
MIR601	17255064361390068e-21	-0.044606540207143025	-0.44606540207143025
AC112497.1	17255064361390068e-21	0.5534799106075368	5.534799106075368
RN7SKP16	17255064361390068e-21	2.0499904239511513	20.499904239511512
MIR548H4	17255064361390068e-21	0.628952420920336	6.28952420920336
MIR5091	17255064361390068e-21	0.28219358889900453	2.8219358889900454
RMST_4	17255064361390068e-21	0.693511053105818	6.9351105310581795
RNA5SP342	17255064361390068e-21	0.03597227584126657	0.35972275841266566
RNU6-1329P	17255064361390068e-21	1.0799822267887962	10.799822267887961
MIR4758	17255064361390068e-21	0.6410770191751075	6.410770191751075
MIR548AV	17255064361390068e-21	-0.33071631186644457	-3.3071631186644455
RNU6-264P	17255064361390068e-21	-1.1607092294892658	-11.607092294892658
MIR6788	17255064361390068e-21	-0.5770743273523272	-5.770743273523272
RN7SL354P	17255064361390068e-21	0.6636743839009346	6.636743839009346
MIR324	17255064361390068e-21	0.11781317995398137	1.1781317995398137
SNORA32	17255064361390068e-21	-1.0221320442736344	-10.221320442736344
RNA5-8S4	17255064361390068e-21	-0.5197295367684158	-5.197295367684158
RNU6-301P	17255064361390068e-21	-1.6189425252555905	-16.189425252555903
MIR299	17255064361390068e-21	1.21853748917303	12.185374891730302
MIR342	17255064361390068e-21	-0.5968341219489012	-5.9683412194890115
Vault	17255064361390068e-21	0.3158800529615714	3.1588005296157142
SNORD115-12	17255064361390068e-21	-2.2526580322160057	-22.526580322160058
MIR1297	17255064361390068e-21	1.5359262992918115	15.359262992918115
SNORD45	17255064361390068e-21	0.5821388733152748	5.821388733152748
RNU6-1279P	17255064361390068e-21	1.0073743905053034	10.073743905053034
U6atac	17255064361390068e-21	-0.6467272994054106	-6.467272994054106
RNU5F-2P	17255064361390068e-21	0.8265789330725389	8.26578933072539
RN7SL541P	17255064361390068e-21	-1.3215620665901893	-13.215620665901893
RNU6-650P	17255064361390068e-21	1.099007189593852	10.99007189593852
RNU6ATAC8P	17255064361390068e-21	0.47799370216460807	4.779937021646081
MIR4484	17255064361390068e-21	-0.5216054340415738	-5.216054340415738
RN7SL868P	17255064361390068e-21	1.772506835297488	17.72506835297488
MIR6808	17255064361390068e-21	-0.18435683484466958	-1.8435683484466958
RNU6-390P	17255064361390068e-21	-0.8144354212972523	-8.144354212972523
SNORD115-45	17255064361390068e-21	1.3070853239960476	13.070853239960476
AC011043.2	17255064361390068e-21	0.2734498260445992	2.734498260445992
FO681542.2	17255064361390068e-21	-0.2821893903660087	-2.821893903660087
RNU6-636P	17255064361390068e-21	0.09084910827369277	0.9084910827369277
RNU6-640P	17255064361390068e-21	0.46737604661436427	4.6737604661436425
RNA5SP19	17255064361390068e-21	-0.29677347011218724	-2.9677347011218727
RN7SKP247	17255064361390068e-21	-0.06746417540829566	-0.6746417540829566
RNU4-87P	17255064361390068e-21	-0.08337267912008713	-0.8337267912008712
SNORD109B	17255064361390068e-21	-1.0368095157910853	-10.368095157910853
SNORD114-21	17255064361390068e-21	-0.4258145374179445	-4.2581453741794455
RNU1-125P	17255064361390068e-21	1.3728484308265614	13.728484308265614
RNU6-102P	17255064361390068e-21	-0.12245459001071554	-1.2245459001071555
RNA5SP51	17255064361390068e-21	-0.5005287049219972	-5.005287049219972
RN7SL302P	17255064361390068e-21	1.6682875320422939	16.682875320422937
SNORD44	17255064361390068e-21	1.286719161411226	12.867191614112262
RN7SL756P	17255064361390068e-21	-2.4183292106662035	-24.183292106662037
RNU7-14P	17255064361390068e-21	-2.074155119529828	-20.74155119529828
RNY3P4	17255064361390068e-21	-0.3095363782310446	-3.0953637823104456
RNU6-94P	17255064361390068e-21	0.4790479091302291	4.790479091302291
RNU1-70P	17255064361390068e-21	-2.2649077926388737	-22.649077926388735
RNU6-260P	17255064361390068e-21	-1.5890810268260311	-15.890810268260312
RN7SL619P	17255064361390068e-21	-0.015230721852339889	-0.1523072185233989
RN7SL605P	17255064361390068e-21	-0.745090498995117	-7.45090498995117
RNU6-807P	17255064361390068e-21	0.09620077939122938	0.9620077939122939
SNORD98	17255064361390068e-21	-1.2537308822110755	-12.537308822110756
RNU4-16P	17255064361390068e-21	0.4761715193344078	4.761715193344078
RN7SL691P	17255064361390068e-21	0.29593623984199857	2.9593623984199855
RNY4P17	17255064361390068e-21	-1.6470700529730344	-16.470700529730344
RNU6-42P	17255064361390068e-21	-0.6504968321748837	-6.504968321748837
SNORA7	17255064361390068e-21	-0.30954379867457005	-3.0954379867457007
RN7SL842P	17255064361390068e-21	0.04238766985201363	0.4238766985201363
RNU6-1246P	17255064361390068e-21	-0.8814723729707161	-8.814723729707161
RN7SL546P	17255064361390068e-21	0.1622424770760653	1.622424770760653
RN7SL782P	17255064361390068e-21	-0.3923178633427075	-3.9231786334270753
RNU6-239P	17255064361390068e-21	-1.4453290672498893	-14.453290672498893
RNU6-1039P	17255064361390068e-21	0.8189275643900997	8.189275643900997
RNU1-101P	17255064361390068e-21	-1.0452692351235542	-10.452692351235541
RNU5B-3P	17255064361390068e-21	1.1316700358377174	11.316700358377174
5_8S_rRNA	17255064361390068e-21	-0.9065330158600398	-9.065330158600398
RN7SL337P	17255064361390068e-21	-1.3875561812796873	-13.875561812796873
RNU6-414P	17255064361390068e-21	-1.7253399522473845	-17.253399522473845
RNU6-646P	17255064361390068e-21	1.3860981628220117	13.860981628220117
RNU6-949P	17255064361390068e-21	0.7526422730364182	7.526422730364182
RN7SL869P	17255064361390068e-21	-0.7936836065609374	-7.9368360656093735
SCARNA20	17255064361390068e-21	-0.15813037574077157	-1.5813037574077158
RNU6-836P	17255064361390068e-21	1.7577263075546208	17.577263075546206
SNORD31B	17255064361390068e-21	-0.9739805310782699	-9.7398053107827
